TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (0-1)|King mackerel (0-1yr)","King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (0-3yr)|Red grouper (0-3yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
21,6.800288E-05,0.0001476361,0.0004628898,0.001074433,2.285464E-06,0.004980233,0.0001648152,0.004616415,1.015829E-05,0.006197385,0.000657729,0.006880125,0.005314345,0.002533835,0.001631327,0,0.003390912,5.965359E-06,4.141142E-05,0.0001088681,4.032083E-05,0.001496696,0,0.004476995,1.445686E-09,0.001933468,0.0001618988,0.001529821,0.001805989,0.001772008,0.002680857,0.01001102,0.006074111,0.001885384,0.0006401385,0.006956107,0.06846948,0.001621961,0.001122039,0.001271222,0.0002353896,0.01822332,0.0051521,0.009891034,7.463746E-05,0.005337907,0.07706451,1.933934E-05,0.0002634788,0.0001977868,0.001650756,0.3684347,0.2695083,0.09298328,0.01233365,3.27749E-08,0.003301471,0.0002821431,0.001005614,0.3206249,0.07985422,0.1255612,0.109811,0.01326991,0.01746008,0
22,6.771318E-05,0.0001475443,0.0004601886,0.001074636,2.283671E-06,0.004960122,0.0001645597,0.004606729,1.013833E-05,0.006355981,0.0006527843,0.006875796,0.004598518,0.002532835,0.001638438,0,0.003445689,5.649069E-06,3.278681E-05,0.0001095529,4.139942E-05,0.001500743,0,0.004430898,1.453169E-09,0.001894726,0.0001408915,0.001532257,0.00179184,0.001123296,0.002368394,0.00968438,0.006066989,0.001911225,0.0006535569,0.006438451,0.06827496,0.001637641,0.001116509,0.001308457,0.0002239278,0.01746793,0.004901774,0.009408383,7.299858E-05,0.005268676,0.07917026,1.962011E-05,0.0002598447,0.0001891086,0.00180668,0.3349298,0.2270641,0.08211704,0.01101271,2.302377E-08,0.002635715,0.0002614491,0.001020784,0.3561566,0.08031896,0.1089644,0.1123518,0.01203018,0.01758637,0
23,6.749911E-05,0.0001474571,0.0004573178,0.001075014,2.282053E-06,0.00494534,0.0001642861,0.004589511,1.021016E-05,0.006499442,0.0006522209,0.006904354,0.004617459,0.002532299,0.00165328,0,0.003491665,5.51066E-06,4.558469E-05,0.0001101098,4.219597E-05,0.001493626,0,0.004518061,1.459872E-09,0.001856676,0.0001344554,0.001534995,0.001837446,0.006710325,0.002339664,0.009870634,0.006056289,0.001936674,0.0006657268,0.006378318,0.0685216,0.001569062,0.0011109,0.001330677,0.000220654,0.01769914,0.004846234,0.009379139,7.140832E-05,0.00519928,0.08035881,1.936248E-05,0.0002599184,0.0001764221,0.001867912,0.3659821,0.3034775,0.09368038,0.01141407,2.218972E-08,0.002753272,0.0002635967,0.001029572,0.3795889,0.08980311,0.1024559,0.1114767,0.01187811,0.01759353,0
24,6.734755E-05,0.0001473868,0.0004542418,0.001075525,2.280533E-06,0.004933896,0.0001639966,0.004565567,1.032231E-05,0.006636464,0.0006533836,0.00694393,0.005003312,0.002531082,0.001670714,0,0.003508623,5.618525E-06,5.698683E-05,0.0001106094,4.145332E-05,0.001481422,0,0.004647669,1.467422E-09,0.001820273,0.0001366556,0.001537946,0.001891505,0.01177787,0.002800264,0.01010331,0.006048665,0.001959739,0.0006730747,0.006503027,0.06894992,0.00152475,0.001097278,0.001346865,0.000221717,0.01822634,0.004932811,0.009586086,6.979446E-05,0.005123008,0.08128566,1.873141E-05,0.0002603123,0.0001632775,0.001819177,0.4057112,0.3860383,0.1030681,0.01373726,3.297681E-08,0.003238774,0.0002718189,0.001028569,0.3742409,0.09304027,0.1027907,0.1093627,0.01253424,0.01751868,0
25,6.409863E-05,0.0001684122,0.0003805791,0.001076269,2.582879E-06,0.00471727,0.0001637545,0.004539078,1.043147E-05,0.006772436,0.0006551768,0.006985536,0.005464199,0.00610717,0.002648756,0,0.004222231,6.442725E-06,8.575044E-05,0.0001111219,4.024868E-05,0.001857637,0,0.004669589,1.475664E-09,0.003237372,9.649812E-05,0.001540815,0.001883867,0.01094108,0.002803249,0.008331974,0.01002971,0.001996293,0.000660075,0.006694542,0.06983069,0.00151663,0.001083444,0.001335616,0.0002232448,0.01883155,0.005070566,0.009912127,8.719038E-05,0.005484715,0.08241414,1.821785E-05,0.0002606213,0.0001618554,0.001719604,0.5004955,0.4746948,0.1190703,0.01974653,5.093245E-08,0.003709925,0.0002824859,0.001021315,0.3012945,0.08853912,0.1138322,0.1047184,0.01342876,0.01741781,0
26,6.412301E-05,0.0001683666,0.0003790114,0.001077,2.581098E-06,0.00471792,0.0001636027,0.004513953,1.052468E-05,0.00691235,0.0006572661,0.007026301,0.005941826,0.006004638,0.002596435,0,0.003982178,7.192408E-06,8.748085E-05,0.0001117273,3.797934E-05,0.001832248,0,0.004587899,1.483689E-09,0.003065315,9.362851E-05,0.001543316,0.001833717,0.008202339,0.002983118,0.00843332,0.009961842,0.001971655,0.0006256868,0.006894765,0.07094818,0.001514151,0.001074723,0.001295222,0.0002183014,0.01922914,0.005226549,0.01018704,8.536517E-05,0.005396356,0.08379439,1.801262E-05,0.0002565508,0.0001689745,0.001683844,0.470355,0.4141482,0.1057218,0.02092181,6.138389E-08,0.003880803,0.0002925528,0.001012025,0.1999039,0.08600315,0.1207833,0.1037862,0.01437827,0.01738778,0
27,6.425083E-05,0.0001683248,0.0003778704,0.001077816,2.579233E-06,0.004723529,0.0001635549,0.004492655,1.060273E-05,0.007058136,0.0006593995,0.007065305,0.006252748,0.005877559,0.002535146,0,0.003724736,7.842724E-06,9.032433E-05,0.0001123675,3.585036E-05,0.001803396,0,0.004449276,1.491376E-09,0.002965299,8.971566E-05,0.0015453,0.001773506,0.005998696,0.00301464,0.008524243,0.009867585,0.001921285,0.0005826306,0.007104096,0.07196223,0.001511792,0.001069989,0.001245144,0.0002099158,0.01978195,0.00538241,0.010571,8.360692E-05,0.005312951,0.08520858,1.798664E-05,0.0002516007,0.0001794533,0.001707603,0.4326018,0.3508354,0.09197083,0.02049123,7.332754E-08,0.004158167,0.0003056185,0.001002046,0.1137483,0.08378346,0.130275,0.1029528,0.01528625,0.01739701,0
28,6.440254E-05,0.0001682956,0.0003769266,0.001078785,2.57728E-06,0.00472901,0.000163544,0.004475674,1.066959E-05,0.007205516,0.0006613577,0.007101785,0.006385785,0.005748879,0.002506684,0,0.003578989,8.089715E-06,9.385323E-05,0.0001129582,3.531216E-05,0.001771975,0,0.004380115,1.498657E-09,0.002869054,8.860097E-05,0.001546717,0.001749223,0.005431862,0.003046344,0.008637376,0.009765742,0.001872657,0.0005441611,0.007296672,0.0725391,0.001507253,0.001065371,0.001208138,0.0002042976,0.02050507,0.00552625,0.01097796,8.189875E-05,0.005237155,0.08649097,1.793753E-05,0.000250489,0.000189374,0.001666542,0.4460469,0.3856525,0.0944844,0.02263281,8.959286E-08,0.004650077,0.0003205282,0.0009919266,0.07056575,0.08899054,0.1413059,0.1017772,0.01610765,0.01736698,0
29,6.457538E-05,0.0001682851,0.0003762496,0.001080004,2.575207E-06,0.004737786,0.0001635131,0.004462381,1.072842E-05,0.007351266,0.0006632598,0.007136209,0.006534974,0.005624755,0.002502099,0,0.00368975,8.856118E-06,9.690229E-05,0.0001134798,3.616044E-05,0.001744694,0,0.004470939,1.505592E-09,0.002777793,9.301564E-05,0.00154758,0.001801445,0.005725728,0.003125895,0.008748083,0.009676591,0.001852524,0.0005300315,0.007479713,0.07295609,0.001509105,0.001061615,0.001208847,0.0002050393,0.02125601,0.005658233,0.01129934,8.025696E-05,0.005166928,0.08750055,1.780383E-05,0.0002503425,0.0001991936,0.001562204,0.483894,0.4676747,0.1000701,0.02617985,1.056034E-07,0.005179923,0.0003316316,0.0009819886,0.07411801,0.09208968,0.1530998,0.1000296,0.01680797,0.0172962,0
30,6.467478E-05,0.0001682573,0.000375553,0.001081128,2.573031E-06,0.004743358,0.0001634561,0.004453007,1.077757E-05,0.007497161,0.000665222,0.007168836,0.006873847,0.005506049,0.002510082,0,0.003794388,1.026522E-05,8.822855E-05,0.0001139663,3.771237E-05,0.001722722,0,0.004576062,1.512274E-09,0.002691795,9.896193E-05,0.001547935,0.001881232,0.005355458,0.003111069,0.008836021,0.009601193,0.001857763,0.0005365076,0.007373136,0.07318218,0.001516968,0.00105986,0.001224485,0.0002110229,0.02185695,0.005609536,0.01114241,7.870182E-05,0.005101015,0.08857743,1.772116E-05,0.0002501423,0.0002097417,0.001406782,0.5129231,0.5302972,0.1056953,0.03016057,1.164039E-07,0.005400082,0.0003387717,0.000977067,0.1429501,0.09247304,0.1638133,0.09870993,0.01671379,0.01722122,0
31,6.454645E-05,0.0001681824,0.0003747623,0.001081634,2.570802E-06,0.004735997,0.0001633315,0.004451829,1.079203E-05,0.007655513,0.0006666437,0.007194755,0.006620854,0.005392867,0.002516856,0,0.003872215,9.02676E-06,7.019663E-05,0.0001145062,3.907756E-05,0.001714167,0,0.004607008,1.519378E-09,0.002613597,9.686562E-05,0.00154835,0.001908798,0.003918905,0.002934363,0.00881501,0.009546353,0.001873814,0.0005529486,0.006963296,0.07302294,0.001521656,0.001060825,0.001256041,0.0002132113,0.02184319,0.005408221,0.01070366,7.727391E-05,0.005045644,0.09054755,1.796276E-05,0.0002506335,0.0002165315,0.00127402,0.4908046,0.4905655,0.102083,0.03140245,8.638703E-08,0.004801724,0.0003367844,0.0009804785,0.2257695,0.09000427,0.1567656,0.09943838,0.01564356,0.01725418,0
32,6.426219E-05,0.0001680681,0.000373835,0.001081718,2.568567E-06,0.00472169,0.0001631483,0.004451884,1.070312E-05,0.007828669,0.0006625507,0.007191572,0.005791852,0.005286546,0.00250094,0,0.003925103,6.939208E-06,5.425444E-05,0.0001151113,4.000064E-05,0.001709444,0,0.004580548,1.526936E-09,0.002539685,8.94461E-05,0.001549022,0.001894306,0.002682701,0.00269298,0.008623188,0.009500702,0.001894234,0.0005692777,0.006481364,0.07267392,0.001532013,0.001057314,0.001290994,0.0002092829,0.02136913,0.005166907,0.01023712,7.59821E-05,0.005000365,0.09285356,1.843399E-05,0.0002458181,0.0002103099,0.00122371,0.4470114,0.4124914,0.09082033,0.02971338,5.660579E-08,0.004021042,0.0003180864,0.0009912237,0.2867132,0.08585065,0.1432934,0.1014459,0.01433111,0.01725214,0
33,6.394852E-05,0.000167948,0.0003728525,0.001081672,2.566471E-06,0.004704175,0.0001629351,0.004449627,1.051618E-05,0.008003705,0.0006542495,0.007160224,0.004870061,0.005187904,0.002476338,0,0.003956264,5.359144E-06,4.160502E-05,0.0001157595,4.093814E-05,0.001704589,0,0.004527652,1.536041E-09,0.002470935,8.076739E-05,0.00155015,0.00186284,0.001766319,0.002418934,0.008359398,0.009437079,0.001916823,0.0005828164,0.006003981,0.07219983,0.00155154,0.001051066,0.001324574,0.0002003741,0.02067939,0.004918583,0.009790707,7.47758E-05,0.004964265,0.09522341,1.892258E-05,0.0002376023,0.0002002091,0.001260153,0.3979085,0.3356096,0.07803775,0.02664509,3.617188E-08,0.003265143,0.0002853968,0.001006259,0.3233278,0.07996801,0.1314845,0.1041166,0.01303075,0.01725453,0
34,6.367316E-05,0.000167837,0.0003720135,0.001081858,2.564569E-06,0.004690585,0.0001627626,0.004440863,1.048975E-05,0.008174569,0.0006503735,0.007147052,0.004210386,0.005094465,0.002463516,0,0.004019246,5.050818E-06,3.216563E-05,0.0001163557,4.194335E-05,0.001697455,0,0.004467452,1.543799E-09,0.002406694,7.328866E-05,0.0015518,0.001845827,0.001123166,0.002137202,0.008137501,0.009368313,0.001940626,0.0005974396,0.005552991,0.07170394,0.001569028,0.00104584,0.001364369,0.0001914497,0.01984456,0.004679091,0.009299465,7.363893E-05,0.004928914,0.09747318,1.921912E-05,0.00023442,0.0001922483,0.001356205,0.3551765,0.2791396,0.06932385,0.02375153,2.511281E-08,0.002602941,0.0002650692,0.001021935,0.3594739,0.08007327,0.1134232,0.1066327,0.01178033,0.01744862,0
35,6.346908E-05,0.0001677325,0.0003709893,0.001082222,2.562875E-06,0.004681853,0.0001625773,0.004425625,1.055608E-05,0.008325141,0.0006512909,0.007167439,0.004233566,0.005008323,0.002464781,0,0.004072751,5.071544E-06,5.199232E-05,0.0001168301,4.266704E-05,0.001677115,0,0.004552304,1.549619E-09,0.002345658,7.433548E-05,0.001553796,0.001896291,0.006762347,0.002097191,0.008344409,0.009302019,0.001964234,0.0006107761,0.005496531,0.07169869,0.001496452,0.00104077,0.00138808,0.0001908441,0.02011361,0.004625196,0.009256128,7.253328E-05,0.004889956,0.09857339,1.899524E-05,0.0002345005,0.0001799061,0.001403682,0.3852417,0.3626791,0.0803221,0.02468377,2.510082E-08,0.002729153,0.0002679348,0.001031992,0.383059,0.08938905,0.1057691,0.1059313,0.01160281,0.01751928,0
36,6.332355E-05,0.0001676494,0.0003697588,0.00108272,2.561286E-06,0.00467601,0.0001623807,0.004404888,1.066328E-05,0.00846708,0.0006540719,0.00719907,0.004600196,0.004925922,0.002470899,0,0.004089995,5.338939E-06,6.919048E-05,0.0001172536,4.183862E-05,0.001652246,0,0.004682737,1.555386E-09,0.00228799,8.041096E-05,0.001556056,0.001955205,0.01186135,0.002481129,0.0085946,0.009247289,0.001985608,0.0006194642,0.00559768,0.07188497,0.001446772,0.0010283,0.001404793,0.0001950122,0.02071368,0.004704982,0.00944596,7.137944E-05,0.004841505,0.09935678,1.841464E-05,0.0002349266,0.0001666113,0.001397009,0.419762,0.4543375,0.09239634,0.0263528,3.777502E-08,0.003224427,0.0002771981,0.001032348,0.378317,0.09274186,0.105436,0.1040697,0.01224615,0.01750686,0
37,3.717741E-05,0.0002025385,0.0006811207,0.001083458,2.860836E-06,0.004513617,0.0001622346,0.00438252,1.076718E-05,0.00860719,0.0006574916,0.007232794,0.005032362,0.00319405,0.002120512,0,0.004164357,6.347424E-06,5.825399E-05,0.0001176979,4.05471E-05,0.001793608,0,0.004870251,1.560715E-09,0.00202727,3.910371E-05,0.001558275,0.001944444,0.01101675,0.003136144,0.01267957,0.006864401,0.002279965,0.0006085948,0.005755976,0.07248659,0.001435978,0.001015822,0.001388825,0.0001992007,0.02139373,0.004832902,0.009755019,5.737205E-05,0.003411506,0.1004023,1.794661E-05,0.0002353839,0.0001651248,0.001347581,0.5434022,0.5761449,0.1189161,0.03321052,5.740585E-08,0.00370423,0.0002887883,0.001026316,0.3007938,0.09073194,0.1323279,0.09992867,0.01313389,0.01747049,0
38,3.719252E-05,0.0002024553,0.0006734014,0.00108419,2.858991E-06,0.00451832,0.0001621758,0.004361928,1.085464E-05,0.008751281,0.0006611648,0.007265708,0.005477415,0.003168721,0.00208334,0,0.003907099,7.267021E-06,6.187616E-05,0.0001182418,3.817658E-05,0.001766382,0,0.004759957,1.564447E-09,0.001991692,3.977484E-05,0.001560168,0.001888772,0.008267877,0.003316995,0.012666,0.006861162,0.002242789,0.0005765376,0.005923632,0.07331149,0.001432291,0.001008376,0.001346122,0.0001963621,0.02183152,0.00497791,0.01001481,5.6729E-05,0.003401695,0.1017726,1.77686E-05,0.0002317195,0.0001723127,0.001365931,0.4938481,0.497679,0.1106287,0.03178094,6.734332E-08,0.003878345,0.0002994664,0.001017979,0.2004445,0.08685496,0.1373075,0.09919821,0.01407809,0.01750884,0
39,3.72682E-05,0.0002023702,0.0006643665,0.001085014,2.857052E-06,0.004527582,0.0001622138,0.004345271,1.092655E-05,0.008899287,0.0006648251,0.007296876,0.005765674,0.003151577,0.002046581,0,0.003649498,8.121223E-06,6.67092E-05,0.000118824,3.59077E-05,0.001736855,0,0.004590058,1.566255E-09,0.001951764,3.993606E-05,0.001561581,0.001823505,0.006056483,0.003338612,0.01260859,0.006858759,0.002174378,0.0005357682,0.006098755,0.0740172,0.001428695,0.001004723,0.001295457,0.0001897708,0.02246044,0.005122345,0.01038456,5.615006E-05,0.003401602,0.1031697,1.776093E-05,0.0002272918,0.0001829454,0.001460734,0.4385475,0.4174542,0.09925388,0.02946878,7.894747E-08,0.004162089,0.0003131533,0.001008804,0.1146132,0.08414435,0.1447739,0.09855609,0.01498003,0.01758456,0
40,3.73573E-05,0.0002022988,0.000655233,0.001085999,2.855007E-06,0.004536592,0.0001622867,0.00433294,1.098707E-05,0.009047698,0.0006682639,0.007326133,0.005890749,0.003136623,0.002040458,0,0.003496074,8.583286E-06,7.191471E-05,0.0001193594,3.529618E-05,0.001704643,0,0.004499292,1.566122E-09,0.001913777,4.149118E-05,0.001562459,0.001799023,0.005467976,0.003362224,0.01257944,0.0068539,0.002108209,0.0004996734,0.006260521,0.07432318,0.001423059,0.001001062,0.001257916,0.0001859085,0.02328113,0.005255327,0.01077784,5.558513E-05,0.003405335,0.1043831,1.773434E-05,0.0002265484,0.0001930478,0.001521725,0.4490862,0.4558336,0.1071678,0.03014522,9.581047E-08,0.004665229,0.0003287074,0.0009994223,0.07138517,0.08917093,0.1540222,0.09757842,0.01579446,0.01761617,0
41,3.74577E-05,0.0002022512,0.0006466275,0.001087245,2.852828E-06,0.004548684,0.0001623409,0.004324331,1.103944E-05,0.009196047,0.0006715873,0.00735312,0.006031163,0.003121559,0.002054963,0,0.003606385,9.620167E-06,7.640824E-05,0.0001198249,3.617031E-05,0.001677262,0,0.004588313,1.563931E-09,0.001877528,4.601976E-05,0.001562812,0.00185863,0.005730653,0.003439056,0.01254882,0.006855716,0.002075553,0.000487296,0.006415265,0.0744826,0.001423658,0.0009981545,0.001260085,0.0001886337,0.0241329,0.005377367,0.01107894,5.504133E-05,0.003409114,0.1052348,1.762712E-05,0.0002267133,0.0002030489,0.001469913,0.5036479,0.5521564,0.1197213,0.03190802,1.125412E-07,0.005206259,0.0003403515,0.0009902122,0.07360911,0.09229398,0.1641975,0.09602837,0.01648745,0.0175999,0
42,3.751401E-05,0.000202183,0.000638172,0.001088402,2.850528E-06,0.004557656,0.0001623687,0.004319639,1.108192E-05,0.009342887,0.000674925,0.007378203,0.006346362,0.003105506,0.002079913,0,0.003698222,1.133869E-05,7.102979E-05,0.0001202548,3.780506E-05,0.001656479,0,0.004691328,1.559637E-09,0.001842981,5.150478E-05,0.00156268,0.001946921,0.005327606,0.003412527,0.01248906,0.006863045,0.002072609,0.0004949757,0.006323207,0.07444418,0.00143016,0.0009971499,0.001278644,0.0001964822,0.02479766,0.005331621,0.01090125,5.453005E-05,0.003411444,0.1061556,1.756845E-05,0.0002268292,0.0002137646,0.001251096,0.5709991,0.6291649,0.1304165,0.03418753,1.236871E-07,0.005430737,0.0003478379,0.0009859611,0.1406153,0.09270463,0.1733149,0.09483837,0.01639664,0.01757676,0
43,3.743688E-05,0.0002020558,0.0006298069,0.001088937,2.84816E-06,0.004554121,0.0001623277,0.004322955,1.108924E-05,0.009505407,0.0006775752,0.007396239,0.006122279,0.003088279,0.00210213,0,0.003758622,9.98285E-06,5.813639E-05,0.0001207372,3.922349E-05,0.001650301,0,0.004710674,1.553631E-09,0.001811989,5.26393E-05,0.001562605,0.001974567,0.003891275,0.003213033,0.01227694,0.006880435,0.002082768,0.0005122459,0.005969322,0.07400875,0.00143314,0.0009983631,0.001313394,0.0002001792,0.02474351,0.00514115,0.01045627,5.407543E-05,0.00341655,0.108154,1.782069E-05,0.0002275472,0.0002210371,0.001067643,0.5671005,0.5820209,0.1282237,0.03427436,9.296603E-08,0.004832084,0.0003459383,0.0009898795,0.2227652,0.09028726,0.1637917,0.09556782,0.01533066,0.01767216,0
44,3.727001E-05,0.0002018777,0.0006214725,0.001089044,2.845783E-06,0.004543864,0.0001622247,0.004328133,1.099379E-05,0.009684918,0.0006741674,0.007384334,0.005360736,0.003071578,0.002102166,0,0.00380124,7.763424E-06,4.602807E-05,0.0001212856,4.015259E-05,0.001647637,0,0.004665686,1.545074E-09,0.001782331,5.075398E-05,0.001562816,0.001955333,0.002658407,0.002944431,0.01183863,0.006899463,0.002098664,0.000529365,0.005552973,0.07340565,0.001443127,0.0009949307,0.001349941,0.0001977194,0.02419382,0.004912309,0.009990823,5.368525E-05,0.00342526,0.1105691,1.830474E-05,0.0002234269,0.0002153263,0.001068574,0.5128495,0.486592,0.1150056,0.03196874,6.195642E-08,0.004050499,0.0003273343,0.001000943,0.2846748,0.08618354,0.1482929,0.09751228,0.01402363,0.01770475,0
45,3.708669E-05,0.0002016919,0.0006133032,0.001089022,2.843561E-06,0.004530412,0.0001620879,0.004332016,1.080016E-05,0.009865337,0.000666147,0.007343438,0.004506044,0.003056301,0.002093458,0,0.003827498,6.135183E-06,3.629521E-05,0.0001218783,4.102097E-05,0.001644431,0,0.004591969,1.535391E-09,0.0017548,4.78702E-05,0.001563518,0.0019179,0.00174499,0.002641554,0.01131957,0.006901192,0.002117698,0.0005438289,0.005140897,0.07269405,0.001463168,0.000988715,0.001384263,0.0001903974,0.02341787,0.00467654,0.009548719,5.332873E-05,0.003437313,0.1130571,1.881538E-05,0.000216196,0.0002057915,0.001260767,0.4341852,0.3927117,0.09865732,0.02861539,4.006315E-08,0.003292864,0.0002947351,0.001016147,0.3223934,0.08035808,0.1349865,0.1001006,0.01272926,0.01773086,0
46,3.6925E-05,0.0002015198,0.0006056172,0.001089236,2.84155E-06,0.004520523,0.0001619869,0.004329309,1.076922E-05,0.01003938,0.0006629321,0.007320817,0.003896797,0.003040707,0.002095789,0,0.003890237,5.924749E-06,2.881887E-05,0.0001224147,4.190639E-05,0.001638619,0,0.004509748,1.52158E-09,0.001728958,4.52612E-05,0.001564751,0.001898043,0.001105568,0.002331276,0.01087455,0.006896191,0.002138576,0.0005592391,0.004752014,0.07197023,0.0014824,0.0009833408,0.00142595,0.0001829361,0.02248578,0.004448941,0.009062124,5.300084E-05,0.003445814,0.1153718,1.912435E-05,0.0002135082,0.0001983482,0.001562083,0.3610372,0.3234478,0.08675927,0.02564551,2.757223E-08,0.002627303,0.0002743949,0.001032069,0.3590999,0.08032233,0.115552,0.1025411,0.01147871,0.01798016,0
47,3.680315E-05,0.0002013591,0.0005978199,0.001089626,2.839768E-06,0.004515058,0.0001618688,0.004320255,1.083159E-05,0.01018779,0.0006649499,0.00733233,0.003922982,0.003026536,0.002110396,0,0.003947392,6.05053E-06,4.315745E-05,0.000122825,4.25517E-05,0.001618106,0,0.004590679,1.503181E-09,0.001704042,4.753315E-05,0.001566365,0.001953662,0.006523976,0.002283538,0.01101104,0.00689081,0.002159691,0.0005733541,0.004703761,0.07177714,0.001411978,0.0009783268,0.001450794,0.0001836788,0.02279181,0.004396836,0.009012653,5.267126E-05,0.0034483,0.1163062,1.891915E-05,0.0002137265,0.0001860339,0.00176161,0.3982917,0.4167917,0.09712394,0.02698618,2.821647E-08,0.002757021,0.0002774383,0.00104271,0.3828576,0.08954857,0.1062909,0.1019348,0.01128053,0.01809807,0
48,3.671481E-05,0.0002012262,0.0005898852,0.001090152,2.838112E-06,0.004512215,0.0001617357,0.004306138,1.093522E-05,0.01032542,0.0006689694,0.007355334,0.00426807,0.003012177,0.002128861,0,0.003968447,6.438114E-06,5.590795E-05,0.0001231809,4.166554E-05,0.001593743,0,0.004721305,1.482313E-09,0.001680211,5.295651E-05,0.001568267,0.002017775,0.0114009,0.002697367,0.01120428,0.006891134,0.002178691,0.0005829125,0.004789794,0.07177939,0.001361747,0.0009665798,0.001467175,0.0001893153,0.02346772,0.004470082,0.009191333,5.227958E-05,0.003441396,0.1168621,1.836897E-05,0.0002142852,0.0001723228,0.001752229,0.4736655,0.5154887,0.108603,0.02909761,4.251642E-08,0.003258293,0.0002871628,0.001043541,0.3791738,0.09293833,0.1047541,0.1002347,0.01191026,0.01812888,0
49,4.605573E-05,0.0002497149,0.0004087494,0.001090924,2.985736E-06,0.004575842,0.0001616495,0.004290565,1.103524E-05,0.01046052,0.0006736395,0.007380541,0.004671317,0.002706095,0.002313598,0,0.004319755,7.649109E-06,5.347533E-05,0.0001235587,4.03206E-05,0.0009828047,0,0.004628245,1.458137E-09,0.001524085,9.773261E-05,0.001570157,0.002004175,0.0105045,0.001617297,0.01083498,0.01538739,0.002257224,0.0005732812,0.004924524,0.07215478,0.001350227,0.0009550095,0.00144788,0.0001947303,0.02422252,0.004588656,0.009486678,7.035761E-05,0.001681237,0.1177279,1.792712E-05,0.0002149372,0.0001706593,0.001644216,0.6646827,0.6408898,0.1354203,0.03660589,6.34215E-08,0.003743475,0.0002991083,0.001037824,0.3059851,0.1054633,0.06119568,0.1115931,0.01278959,0.01813716,0
50,4.607438E-05,0.0002495429,0.0004060016,0.001091697,2.98392E-06,0.004580426,0.0001616449,0.004276588,1.111838E-05,0.0105997,0.0006785251,0.007405006,0.005086264,0.002695321,0.002270013,0,0.004080571,8.616702E-06,5.62504E-05,0.0001240387,3.78722E-05,0.0009836563,0,0.004518856,1.431135E-09,0.001510185,9.605407E-05,0.001571729,0.001943344,0.007815516,0.001715682,0.01085898,0.01518404,0.002219557,0.0005425637,0.005068784,0.07276302,0.001346788,0.0009483444,0.001404443,0.0001929524,0.02469172,0.004724286,0.009734465,6.98371E-05,0.001691692,0.1189789,1.775818E-05,0.0002116854,0.0001778932,0.001666432,0.6215808,0.543668,0.1247745,0.03538348,7.295935E-08,0.003919505,0.0003099212,0.001029601,0.2034254,0.09220169,0.06904031,0.1103861,0.0137267,0.01822384,0
